,MovieID,cbf_score
529,1358,0.0751716135564499
530,3178,0.08798653555955535
531,3751,0.32894562799193716
532,3826,0.07653045301983921
533,3755,0.05457214631542556
534,2302,0.040708873077583405
535,1148,0.19702993867325133
536,2166,0.11410519443977635
537,3253,0.04558147974385271
538,1584,0.11517363611922546
539,1223,0.23055748418703895
540,1446,0.06664547682606338
541,3623,0.033494112436775206
542,778,0.0837876907893902
543,1669,0.029904503544635197
544,3484,0.02360781904359836
545,3916,0.05250554560824142
546,1233,0.06006580435418577
547,1307,0.05586989727833583
548,3270,0.054994536375244686
549,1310,0.02495403777205444
550,428,0.06626251188900296
551,2622,0.07715509211920109
552,3358,0.08494646839349611
553,3359,0.043826233955428597
554,1756,0.0451008071250173
555,1320,0.07558586815052977
556,2124,0.0475444102161446
557,2125,0.22556268340094873
558,2054,0.19938239695560853
559,1252,0.009239292536334908
560,1254,0.01744741285588388
561,3869,0.035986469508646764
562,1256,0.043321539011323344
563,1257,0.0737309944761838
564,1831,0.10555658455524147
565,3363,0.0748079122421502
566,586,0.24319659225806764
567,587,0.09539713694286399
568,3438,0.13925741850598494
569,3439,0.126789140087026
570,3296,0.0456834216710623
571,2496,0.06462929349504695
572,2497,0.036179417110887305
573,2,0.22375477371335808
574,2498,0.08360017637786298
575,153,0.09840737034287295
576,7,0.08990726585092283
577,2133,0.052769095081981444
578,2135,0.13324377793235703
579,2136,0.03026508113241215
580,2137,0.24598555243051745
581,802,0.09881782082899952
582,2138,0.3507407232326999
583,1409,0.09091302070237478
584,1339,0.02134277400458414
585,1269,0.030921557765113804
586,2640,0.07935168640316696
587,592,0.1309827075035299
588,596,0.30383002207703386
589,3447,0.0618681925509099
590,1918,0.13995381395272966
591,2140,0.1815531526399558
592,2072,0.06494437292791153
593,1271,0.04979386374282163
594,1345,0.0
595,2077,0.13354845273750374
596,2078,0.3923670046154935
597,1276,0.06049485380383361
598,743,0.057534347254754106
599,671,0.06287660783273337
600,1278,0.03204184214724581
601,3525,0.032235227575269886
602,1927,0.019632998487521307
603,2657,0.17214888646200693
604,3388,0.030773810300579966
605,316,0.08101843469057067
606,317,0.17659769983609652
607,248,0.040096464259458266
608,2080,0.3771153741932126
609,1282,0.40926890957790496
610,1283,0.0
611,750,0.03175562162135329
612,2087,0.34788065748849717
613,1286,0.10864392406084637
614,3608,0.07968345939129083
615,2662,0.07693490057813607
616,3466,0.08428587733837235
617,2300,0.16958968472078542
618,180,0.07118845709661477
619,329,0.07322760036396675
620,3034,0.27403626434435474
621,186,0.07118845709661477
622,2161,0.2370590268341141
623,3037,0.11098590310439702
624,2090,0.31938725116686056
625,3039,0.05024396083671437
626,2091,0.1371551855382388
627,830,0.05583708644548746
628,2093,0.2317818965285511
629,904,0.009008062227157004
630,2094,0.09305625129845192
631,1292,0.06228581335739335
632,2096,0.4026375816001204
633,1294,0.07834468527444591
634,765,0.13675278514178757
635,2746,0.14031393282837573
636,1009,0.16020172221006407
637,1948,0.03138367574045944
638,333,0.05859682654672013
639,339,0.08990726585092283
640,2316,0.09764709243022243
641,1371,0.06331739580326355
642,2174,0.11157051637053264
643,1374,0.07098652340849068
644,1375,0.06004795608938489
645,915,0.05192923763297909
646,1376,0.08084776358656368
647,1377,0.0847758717047984
648,916,0.04148996744076589
649,918,0.10048446206134036
650,1012,0.1603220126049476
651,2826,0.04645437246702971
652,3629,0.02946650254013876
653,1015,0.1259725915242005
654,1016,0.1747450737801355
655,1019,0.14526420378913918
656,3489,0.07910110063897932
657,344,0.022971128890555602
658,275,0.029903944872211038
659,2252,0.1135511528319438
660,277,0.10608986873390468
661,923,0.0656641363909956
662,924,0.06789465344498499
663,3701,0.11439224855434094
664,3703,0.03874871845069401
665,926,0.0843039625642022
666,3704,0.05734764242327389
667,1020,0.05065856060856919
668,784,0.05192041610353122
669,858,0.07885377971073662
670,1023,0.21033242018712078
671,1025,0.24890917908713334
672,2693,0.017853178293082975
673,1967,0.2021120400250824
674,351,0.061998305697460704
675,2405,0.08857179809952193
676,2407,0.09865730621742931
677,3066,0.009141355852542247
678,2193,0.11169795602227255
679,932,0.01535007132440749
680,1031,0.23045221414192404
681,1104,0.03355696535452787
682,1032,0.3538580023213072
683,435,0.10001465585347116
684,943,0.06392025140523996
685,3723,0.08532529604527392
686,1042,0.0799916909983528
687,370,0.021546825558164687
688,2423,0.09351705608860325
689,3153,0.07047809712854126
690,2424,0.07191036745913308
691,3086,0.01762507247906533
692,3087,0.08183805059657315
693,953,0.06810779330421372
694,954,0.04649920392060578
695,3591,0.10017687613339812
696,2863,0.1830006532041553
697,3593,0.057986443105722485
698,1125,0.02687483475070745
699,520,0.04066578423021669
700,3668,0.055368256837639886
701,2795,0.06844794658185344
702,1129,0.08110076326266377
703,2431,0.10964512116171368
704,62,0.05810724286561287
705,3309,0.05226034584783762
706,1633,0.06124390602357903
707,2436,0.050291308029954254
708,3097,0.04251623567828963
709,3099,0.07187516078069356
710,3812,0.026011939189174448
711,2000,0.09729463504846851
712,963,0.11436180661083768
713,2001,0.11801978865301552
714,1200,0.09173223496613159
715,2003,0.03679718967415586
716,1203,0.03599847701778922
717,2005,0.20896448620434108
718,1204,0.05193157315282678
719,969,0.0601741020764738
720,2872,0.11005376500784875
721,3675,0.17827429356028884
722,2946,0.19259111214869046
723,898,0.11036357704273149
724,2009,0.04305634847649186
725,2874,0.030716563908753623
726,899,0.16143211715311734
727,1135,0.07636467792465677
728,2948,0.01527402601447309
729,539,0.06134591327173469
730,2371,0.06298898837640622
731,3247,0.053687072872717866
732,3174,0.14615048058788735
733,3175,0.10289522672679688
734,2375,0.04289145989390473
735,2378,0.033192678252322014
736,971,0.04898774471365842
737,2011,0.1398607019737412
738,2012,0.12445152546280394
739,2015,0.14316130293267337
740,1215,0.10718147151604321
741,1073,0.1444241646431006
742,3688,0.03915457023578538
743,541,0.03953843886398381
744,542,0.05397103546452781
745,543,0.060490231771481925
746,3254,0.05547019073214836
747,2453,0.0881514353249736
748,2529,0.04960808177252534
749,1654,0.24518024691518614
750,1583,0.17457588467089086
751,3189,0.055546021016274164
752,116,0.018602125983999088
753,1586,0.11288070654272506
754,2021,0.07378479789631104
755,1220,0.18251288940573315
756,1080,0.03935479035851819
757,2967,0.05102325057923257
758,2968,0.08483242800980248
759,2530,0.042282103322021494
760,3264,0.033424859109598984
761,3194,0.05922390149627636
762,2393,0.090103029481294
763,3198,0.051381544406021586
764,2399,0.16311998813946293
765,1302,0.06460980884324558
766,1230,0.05258479374470511
767,2105,0.11481345789245395
768,2033,0.29193982503871724
769,2108,0.1802408397770542
770,1234,0.048345384088519676
771,2109,0.03641717728467112
772,1091,0.051454015337704204
773,3347,0.08641185618545445
774,203,0.034833415335444116
775,1676,0.09142859864408794
776,208,0.07331561543383434
777,2111,0.07736722319112507
778,2040,0.10610968114812867
779,2041,0.20578911013972248
780,3928,0.02197592057427701
781,2043,0.14404420838390178
782,2045,0.2157070549597111
783,2046,0.17273863764330527
784,2047,0.11489663906893852
785,2049,0.13696341050852695
786,1753,0.06989189949823824
787,216,0.056775730217123344
788,2706,0.05847004223397374
789,2639,0.040433617927881416
790,2710,0.017781525750435633
791,663,0.03837962684715446
792,3448,0.07581684671029443
793,231,0.029903944872211038
794,2076,0.05368815521396395
795,246,0.0
796,249,0.05819554377437
797,1288,0.1773111293699204
798,3396,0.1640529291277195
799,3101,0.009965741906846246
800,2598,0.054512189886039744
801,2306,0.11071766926879392
802,764,0.10690953151769945
803,342,0.04623024642759525
804,1887,0.1210840622141729
805,2325,0.059787069550394076
806,3129,0.09681119989085937
807,2907,0.06754944779922992
808,788,0.12295580927027194
809,2766,0.09739781553535644
810,2335,0.09215243877920698
811,1461,0.04963867911651676
812,3146,0.03739541475574551
813,1546,0.06664547682606338
814,440,0.07996115311643065
815,441,0.048366084959128156
816,2507,0.05213656675040139
817,1563,0.06224357036159572
818,1498,0.06990524801353287
819,2883,0.06754944779922992
820,3182,0.01226729666997158
821,85,0.08413080244711335
822,88,0.05538547338767598
823,986,0.15815919174260157
824,481,0.09001127367604611
825,2539,0.06754944779922992
826,1665,0.06217537007531278
827,2106,0.080161822587982
828,708,0.05790650684515128
829,3362,0.1053243520174914
830,813,0.08095135089804943
831,3897,0.10378838177556673
832,934,0.058661729689322345
833,3658,0.03432299685993438
834,1303,0.0703777420679708
835,999,0.06626124808739661
836,2616,0.043073842346702654
837,3785,0.04077626009983708
838,1331,0.010827300242490697
839,1262,0.041626828422024365
840,2641,0.0919164706618076
841,3036,0.02858988069120497
842,3479,0.09436569914209485
843,10,0.08233848825215857
844,2822,0.07089309879751726
845,3494,0.020021041196954546
846,421,0.1968533935782546
847,3070,0.05653921400373814
848,2414,0.04358603895825568
849,1479,0.06668412132439495
850,517,0.07658841328838978
851,952,0.07077890439382506
852,60,0.18732044999244948
853,3745,0.23341189835814707
854,2370,0.08859891157808976
855,1216,0.07139271304576066
856,2528,0.08730449105476255
857,1587,0.043659668680329555
858,3269,0.08061385876585828
859,3417,0.075419497120429
860,3354,0.04624804200781232
861,1263,0.05532225604618903
862,2572,0.05880028536786129
863,2731,0.03752755669758291
864,3033,0.07564474431875634
865,2243,0.08126165801474622
866,2694,0.08572425008675282
867,2920,0.12158537298224392
868,1982,0.0
869,2976,0.08728272409623461
870,2485,0.15947913290751073
871,141,0.06664547682606338
872,3798,0.019661476447301405
873,2707,0.03195887692800154
874,2567,0.06754944779922992
875,3004,0.08622860672040529
876,3005,0.031082442227010263
877,2719,0.038921086265565875
878,160,0.09938531010799152
879,748,0.09094829655266831
880,2724,0.0719226941547652
881,2581,0.08622860672040529
882,1783,0.04700736211431509
883,1422,0.02477442531177798
884,3461,0.06913821485650118
885,3535,0.05366282514134551
886,257,0.032269057124672054
887,832,0.09280567377193703
888,762,0.07741665394577264
889,2676,0.09944882208215619
890,1883,0.09215243877920698
891,2763,0.03985934139550998
892,3566,0.1144073126155092
893,2764,0.05362151147995758
894,1892,0.052763866235274084
895,1608,0.041754325948886825
896,1396,0.11148780587292893
897,2840,0.03988050287750896
898,2841,0.030012635518791415
899,3646,0.060398910544303734
900,500,0.05266318665121062
901,3145,0.0687036143915942
902,2272,0.09794658670630513
903,2273,0.06554038898768232
904,1619,0.08236118915259943
905,1625,0.033211689395495785
906,1487,0.22132823750700098
907,1702,0.23628095803730412
908,2433,0.12289533099303715
909,70,0.06744771757512115
910,1644,0.021148481981744342
911,1645,0.03469268991162698
912,2882,0.06417671127272367
913,2387,0.09092113506198456
914,2389,0.07759528675442741
915,2961,0.26570814742548465
916,553,0.022684959795387805
917,628,0.07856140077118862
918,3261,0.11843044050609111
919,2605,0.052429301102907916
920,1804,0.09881359887065687
921,1805,0.10553249969612408
922,2391,0.06153223965320105
923,2394,0.30823131170316415
924,3773,0.0590035692277192
925,1092,0.019754255784619847
926,1672,0.07687222141013371
927,2555,0.05433805633713232
928,2629,0.07723813040831157
929,2701,0.05218098058820432
930,2568,0.04563402147926069
931,2713,0.029597257116577385
932,1911,0.07259370984553926
933,3516,0.05364171047228579
934,2643,0.06512031436202616
935,2720,0.1959848783715173
936,2722,0.07509054296888538
937,2805,0.06081104612920277
938,2828,0.17476471925111148
939,2761,0.3114206362594121
940,2856,0.030648657285996424
941,2369,0.050280443222608356
942,2888,0.06973200562388894
943,2392,0.11684956868633392
944,2975,0.11151951685859346
945,1179,0.07117246820909198
946,2553,0.04165815374955397
947,2554,0.1777155228189562
948,3932,0.05117447474900248
949,3863,0.06322388865985593
950,1185,0.06182186337902924
951,3503,0.06953953946779644
952,3879,0.05092064257139509
953,3375,0.0599436032281301
954,1779,0.11914887821125503
955,164,0.03529113313523995
956,3457,0.09149934597707723
957,319,0.010151372446771962
958,247,0.09286824092173966
959,1428,0.0765046080360457
960,1284,0.019566800220633937
961,2660,0.03793285906657739
962,2661,0.03077225545800189
963,2663,0.031182428199212575
964,2664,0.029053966609220314
965,2667,0.03455839421252523
966,2668,0.045459029097239874
967,3032,0.05696247008960273
968,2311,0.039191811263136644
969,2173,0.09518834190595456
970,198,0.1142563471638633
971,2752,0.027903475158472295
972,340,0.15406206250065202
973,3700,0.08037512580650562
974,2901,0.0421144618997704
975,3638,0.06903258511717204
976,30,0.025984364314517006
977,1601,0.0695659683432083
978,3713,0.05829852402791012
979,2912,0.10745893855599668
980,3576,0.05476388380911262
981,503,0.06249379454134204
982,293,0.05013775073909022
983,1614,0.13766808931733876
984,2346,0.05768880697320892
985,942,0.011348457247843306
986,446,0.07590260357126741
987,1624,0.05820169937466702
988,3156,0.15691409037775347
989,2287,0.08695925773113128
990,2288,0.08171161350393348
991,3662,0.04330223635157661
992,3594,0.0519186028625353
993,3300,0.060590101130076165
994,1206,0.03341511042486872
995,1069,0.008903839932797131
996,76,0.08143018724766446
997,2377,0.06069092269408111
998,2010,0.038355995155355434
999,3827,0.057986443105722485
1000,610,0.19049093317268098
1001,1077,0.07289522548121555
1002,2526,0.041137642738955836
1003,2527,0.059247047109551816
1004,2454,0.0647282088869977
1005,2455,0.0556730962102628
1006,3696,0.07501816582683253
1007,2533,0.043843403354922164
1008,1301,0.03469515575103496
1009,707,0.035592773227067276
1010,2613,0.04936715127955324
1011,2542,0.06442760008763143
1012,496,0.11950948716833251
1013,2549,0.06584650587164861
1014,1748,0.07912525774070478
1015,3927,0.05383570641707929
1016,2116,0.28805055299542104
1017,2117,0.0714024669620022
